"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"1897","Crude Materials -Ex2","788","Ramie","1","","530500","530500","01929.04"
"1897","Crude Materials -Ex2","270","Rapeseed","1","","120510, 120590","120510, 120590","01443"
"1897","Crude Materials -Ex2","837","Rubber natural dry","1","","400121, 400122, 400129","400121, 400122, 400129","01950.02"
"1897","Crude Materials -Ex2","836","Rubber, natural","1","","400110","400110","01950.01"
"1897","Crude Materials -Ex2","280","Safflower seed","1","","120799","120760","01446"
"1897","Crude Materials -Ex2","289","Sesame seed","1","","120740","120740","01444"
"1897","Crude Materials -Ex2","1186","Silk, raw","1","","500200","500200","26110"
"1897","Crude Materials -Ex2","1185","Silk-worm cocoons, reelable","1","","500100","500100","02944"
"1897","Crude Materials -Ex2","789","Sisal","1","","530500","530500","01929.05"
"1897","Crude Materials -Ex2","930","Skins, calve nes","1","","410120, 410150, 410190","410120, 410150, 410190","02951.92"
"1897","Crude Materials -Ex2","929","Skins, calve, dry salted","1","","410120, 410150, 410190","410120, 410150, 410190","02951.07"
"1897","Crude Materials -Ex2","928","Skins, calve, wet salted","1","","410120, 410150, 410190","410120, 410150, 410190","02951.06"
"1897","Crude Materials -Ex2","1195","Skins, furs","1","","430110, 430160, 430180, 430190","430110, 430160, 430180, 430190","02955.90"
"1897","Crude Materials -Ex2","1028","Skins, goat nes","1","","410390","410390","02954.90"
"1897","Crude Materials -Ex2","1027","Skins, goat, dry salted","1","","410390","410390","02954.02"
"1897","Crude Materials -Ex2","1025","Skins, goat, fresh","1","","410390","410390","02954"
"1897","Crude Materials -Ex2","1026","Skins, goat, wet salted","1","","410390","410390","02954.01"
"1897","Crude Materials -Ex2","1002","Skins, karakul","1","","430130","430130","02955.01"
"1897","Crude Materials -Ex2","1047","Skins, pig nes","1","","410330","410330","02959.05"
"1897","Crude Materials -Ex2","1046","Skins, pig, dry salted","1","","410330","410330","02959.04"
"1897","Crude Materials -Ex2","1045","Skins, pig, wet salted","1","","410330","410330","02959.03"
"1897","Crude Materials -Ex2","1146","Skins, rabbit","1","","430180","430180","02955.02"
"1897","Crude Materials -Ex2","998","Skins, sheep nes","1","","410221, 410229","410221, 410229","02953.90"
"1897","Crude Materials -Ex2","997","Skins, sheep, dry salted","1","","410229","410229","02953.04"
"1897","Crude Materials -Ex2","995","Skins, sheep, fresh","1","","410210, 410229","410210, 410229","02953"
"1897","Crude Materials -Ex2","996","Skins, sheep, wet salted","1","","410229","410229","02953.03"
"1897","Crude Materials -Ex2","999","Skins, sheep, with wool","1","","410210","410210","02953.01"
"1897","Crude Materials -Ex2","236","Soybeans","1","","120100","120110, 120190","0141"
"1897","Crude Materials -Ex2","267","Sunflower seed","1","","120600","120600","01445"
"1897","Crude Materials -Ex2","275","Tung nuts","1","","120799","120799","01499.02"
"1897","Crude Materials -Ex2","988","Wool, degreased","1","","510121, 510129, 510130","510121, 510129, 510130","26130"
"1897","Crude Materials -Ex2","987","Wool, greasy","1","","510111, 510119","510111, 510119","02941"
"1897","Crude Materials -Ex2","1009","Wool, hair waste","1","","510310, 510320, 510330","510310, 510320, 510330","F1009"
"1897","Crude Materials -Ex2","1007","Wool, shoddy","1","","510400","510400","39213"
"1902","Crude Materials nes","1293","Crude materials","1","","050100, 050210, 050290, 050400, 050510, 050590, 050610, 050690, 050710, 050790, 050800, 051000, 051110, 051191, 051199, 060110, 060120, 060210, 060220, 060230, 060240, 060290, 060311, 060312, 060313, 060314, 060319, 060390, 060410, 060491, 060499, 121120, 121130, 121140, 121190, 121220, 130211, 130212, 130213, 130219, 130220, 130231, 130232, 130239, 140110, 140490","050100, 050210, 050290, 050400, 050510, 050590, 050610, 050690, 050710, 050790, 050800, 051000, 051110, 051191, 051199, 060110, 060120, 060210, 060220, 060230, 060240, 060290, 060311, 060312, 060313, 060314, 060315, 060319, 060390, 060420, 060490, 121120, 121130, 121140, 121190, 121221, 121229, 130211, 130212, 130213, 130219, 130220, 130231, 130232, 130239, 140110, 140490","F1293"
"1886","Dairy Products+Eggs","983","Butter and ghee, sheep milk","1","","040510, 040520, 040590","040510, 040520, 040590","22249.01"
"1886","Dairy Products+Eggs","886","Butter, cow milk","1","","040510, 040520","040510, 040520","22241.01"
"1886","Dairy Products+Eggs","893","Buttermilk, curdled, acidified milk","1","","040390","040390","22230.03"
"1886","Dairy Products+Eggs","1021","Cheese, goat milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22254"
"1886","Dairy Products+Eggs","907","Cheese, processed","1","","040630, 040690","040630, 040690","22251.04"
"1886","Dairy Products+Eggs","984","Cheese, sheep milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22253"
"1886","Dairy Products+Eggs","904","Cheese, skimmed cow milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22251.02"
"1886","Dairy Products+Eggs","901","Cheese, whole cow milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22251.01"
"1886","Dairy Products+Eggs","885","Cream fresh","1","","040120, 040130","040120, 040140, 040150","22120"
"1886","Dairy Products+Eggs","1064","Eggs, dried","1","","040811, 040891","040811, 040891","23993.03"
"1886","Dairy Products+Eggs","1062","Eggs, hen, in shell","1","","040700","040711, 040721, 040790","0231"
"1886","Dairy Products+Eggs","1063","Eggs, liquid","1","","040819, 040899","040819, 040899","23993.02"
"1886","Dairy Products+Eggs","1091","Eggs, other bird, in shell","1","","040700","040719, 040729, 040790","0232"
"1886","Dairy Products+Eggs","953","Ghee, buffalo milk","1","","040590","040590","22242.02"
"1886","Dairy Products+Eggs","887","Ghee, butteroil of cow milk","1","","040590","040590","22241.02"
"1886","Dairy Products+Eggs","899","Milk, dry buttermilk","1","","040390","040390","22230.04"
"1886","Dairy Products+Eggs","909","Milk, products of natural constituents nes","1","","040490","040490","22290"
"1886","Dairy Products+Eggs","896","Milk, skimmed condensed","1","","040299","040299","22222.02"
"1886","Dairy Products+Eggs","888","Milk, skimmed cow","1","","040110, 040120","040110, 040120","22110.02"
"1886","Dairy Products+Eggs","898","Milk, skimmed dried","1","","040210","040210","22212"
"1886","Dairy Products+Eggs","895","Milk, skimmed evaporated","1","","040291","040291","22221.02"
"1886","Dairy Products+Eggs","889","Milk, whole condensed","1","","040299","040299","22222.01"
"1886","Dairy Products+Eggs","897","Milk, whole dried","1","","040221, 040229","040221, 040229","22211"
"1886","Dairy Products+Eggs","894","Milk, whole evaporated","1","","040291","040291","22221.01"
"1886","Dairy Products+Eggs","882","Milk, whole fresh cow","1","","040120, 040130","040120, 040140, 040150","02211"
"1886","Dairy Products+Eggs","982","Milk, whole fresh sheep","1","","040120, 040130","040120, 040140, 040150","02291"
"1886","Dairy Products+Eggs","905","Whey, cheese","1","","040610","040610","22251.03"
"1886","Dairy Products+Eggs","890","Whey, condensed","1","","040410","040410","22130.03"
"1886","Dairy Products+Eggs","900","Whey, dry","1","","040410","040410","22130.02"
"1886","Dairy Products+Eggs","903","Whey, fresh","1","","040410","040410","22130.01"
"1886","Dairy Products+Eggs","891","Yoghurt","1","","040310","040310","22230.01"
"1886","Dairy Products+Eggs","892","Yoghurt, concentrated or not","1","","040310","040310","22230.02"
"1942","Eggs in The Shell","1062","Eggs, hen, in shell","1","","040700","040711, 040721, 040790","0231"
"1942","Eggs in The Shell","1091","Eggs, other bird, in shell","1","","040700","040719, 040729, 040790","0232"
"1943","Eggs Liquid,Dried","1064","Eggs, dried","1","","040811, 040891","040811, 040891","23993.03"
"1943","Eggs Liquid,Dried","1063","Eggs, liquid","1","","040819, 040899","040819, 040899","23993.02"
"1905","Fixed Vegetable Oils","264","Butter of karite nuts","1","","151590","151590","21691.03"
"1905","Fixed Vegetable Oils","266","Oil, castor beans","1","","151530","151530","21691.04"
"1905","Fixed Vegetable Oils","252","Oil, coconut (copra)","1","","151311, 151319","151311, 151319","2166"
"1905","Fixed Vegetable Oils","331","Oil, cottonseed","1","","151221, 151229","151221, 151229","2168"
"1905","Fixed Vegetable Oils","244","Oil, groundnut","1","","150810, 150890","150810, 150890","2162"
"1905","Fixed Vegetable Oils","278","Oil, jojoba","1","","151590","151590","21691.06"
"1905","Fixed Vegetable Oils","313","Oil, kapok","1","","151590","151590","21691.11"
"1905","Fixed Vegetable Oils","334","Oil, linseed","1","","151511, 151519","151511, 151519","21691.12"
"1905","Fixed Vegetable Oils","60","Oil, maize","1","","151521, 151529","151521, 151529","21691.02"
"1905","Fixed Vegetable Oils","293","Oil, mustard","1","","151491, 151499","151491, 151499","21641.02"
"1905","Fixed Vegetable Oils","274","Oil, olive residues","1","","151000","151000","21673"
"1905","Fixed Vegetable Oils","261","Oil, olive, virgin","1","","150910","150910","2167"
"1905","Fixed Vegetable Oils","257","Oil, palm","1","","151110, 151190","151110, 151190","2165"
"1905","Fixed Vegetable Oils","258","Oil, palm kernel","1","","151321, 151329","151321, 151329","21691.14"
"1905","Fixed Vegetable Oils","297","Oil, poppy","1","","151590","151590","21691.08"
"1905","Fixed Vegetable Oils","271","Oil, rapeseed","1","","151411, 151419, 151491, 151499","151411, 151419, 151491, 151499","21641.01"
"1905","Fixed Vegetable Oils","36","Oil, rice bran","1","","151590","151590","21691.01"
"1905","Fixed Vegetable Oils","281","Oil, safflower","1","","151211, 151219","151211, 151219","21631.02"
"1905","Fixed Vegetable Oils","290","Oil, sesame","1","","151550","151550","21691.07"
"1905","Fixed Vegetable Oils","237","Oil, soybean","1","","150710, 150790","150710, 150790","2161"
"1905","Fixed Vegetable Oils","268","Oil, sunflower","1","","151211, 151219","151211, 151219","21631.01"
"1905","Fixed Vegetable Oils","276","Oil, tung nuts","1","","151590","151590","21691.05"
"1905","Fixed Vegetable Oils","340","Oil, vegetable origin nes","1","","150990, 151590","150990, 151590","21691.90"
"1905","Fixed Vegetable Oils","306","Vegetable tallow","1","","151590","151590","21691.09"
"1973","Flax Fib+Tow+W","773","Flax fibre and tow","1","","530121, 530129","530121, 530129","26190.01"
"1973","Flax Fib+Tow+W","771","Flax fibre raw","1","","530110","530110","01929.01"
"1973","Flax Fib+Tow+W","774","Flax tow waste","1","","530130","530130","26190.02"
"1892","Fodder & Feeding stuff","862","Alfalfa meal and pellets","1","","121410","121410","23320"
"1892","Fodder & Feeding stuff","170","Bagasse","1","","230320","230320","39140.02"
"1892","Fodder & Feeding stuff","169","Beet pulp","1","","230320","230320","39140.01"
"1892","Fodder & Feeding stuff","647","Beets for fodder","1","","121490","121490","01919.06"
"1892","Fodder & Feeding stuff","47","Bran, barley","1","","230240","230240","39120.03"
"1892","Fodder & Feeding stuff","91","Bran, buckwheat","1","","230240","230240","39120.09"
"1892","Fodder & Feeding stuff","112","Bran, cereals nes","1","","230240","230240","39120.13"
"1892","Fodder & Feeding stuff","96","Bran, fonio","1","","230240","230240","39120.10"
"1892","Fodder & Feeding stuff","59","Bran, maize","1","","230210","230210","39120.04"
"1892","Fodder & Feeding stuff","81","Bran, millet","1","","230240","230240","39120.07"
"1892","Fodder & Feeding stuff","105","Bran, mixed grains","1","","230240","230240","39120.12"
"1892","Fodder & Feeding stuff","77","Bran, oats","1","","230240","230240","39120.06"
"1892","Fodder & Feeding stuff","213","Bran, pulses","1","","230250","230250","39120.14"
"1892","Fodder & Feeding stuff","35","Bran, rice","1","","230240","230240","39120.02"
"1892","Fodder & Feeding stuff","73","Bran, rye","1","","230240","230240","39120.05"
"1892","Fodder & Feeding stuff","85","Bran, sorghum","1","","230240","230240","39120.08"
"1892","Fodder & Feeding stuff","17","Bran, wheat","1","","230230","230230","39120.01"
"1892","Fodder & Feeding stuff","253","Cake, copra","1","","230650","230650","21910.05"
"1892","Fodder & Feeding stuff","332","Cake, cottonseed","1","","230610","230610","21910.15"
"1892","Fodder & Feeding stuff","245","Cake, groundnuts","1","","230500","230500","21910.04"
"1892","Fodder & Feeding stuff","338","Cake, hempseed","1","","230690","230690","21910.17"
"1892","Fodder & Feeding stuff","314","Cake, kapok","1","","230690","230690","21910.14"
"1892","Fodder & Feeding stuff","335","Cake, linseed","1","","230620","230620","21910.16"
"1892","Fodder & Feeding stuff","61","Cake, maize","1","","230690","230690","21910.02"
"1892","Fodder & Feeding stuff","294","Cake, mustard","1","","230690","230690","21910.12"
"1892","Fodder & Feeding stuff","341","Cake, oilseeds nes","1","","230690","230690","21910.90"
"1892","Fodder & Feeding stuff","259","Cake, palm kernel","1","","230660","230660","21910.06"
"1892","Fodder & Feeding stuff","272","Cake, rapeseed","1","","230641, 230649","230641, 230649","21910.08"
"1892","Fodder & Feeding stuff","37","Cake, rice bran","1","","230690","230690","21910.01"
"1892","Fodder & Feeding stuff","282","Cake, safflower","1","","230690","230690","21910.10"
"1892","Fodder & Feeding stuff","291","Cake, sesame seed","1","","230690","230690","21910.11"
"1892","Fodder & Feeding stuff","238","Cake, soybeans","1","","230400","230400","21910.03"
"1892","Fodder & Feeding stuff","269","Cake, sunflower","1","","230630","230630","21910.07"
"1892","Fodder & Feeding stuff","630","Cane tops","1","","230800","230800","39120.17"
"1892","Fodder & Feeding stuff","663","Cocoa, husks, shell","1","","180200","180200","39150.02"
"1892","Fodder & Feeding stuff","654","Dregs from brewing, distillation","1","","","","39160"
"1892","Fodder & Feeding stuff","854","Feed additives","1","","230990","230990","23319.10"
"1892","Fodder & Feeding stuff","846","Feed and meal, gluten","1","","230310","230310","39130.04"
"1892","Fodder & Feeding stuff","855","Feed minerals","1","","230990","230990","23319.11"
"1892","Fodder & Feeding stuff","850","Feed supplements","1","","230990","230990","23319.06"
"1892","Fodder & Feeding stuff","845","Feed, compound nes","1","","230990","230990","23319.04"
"1892","Fodder & Feeding stuff","840","Feed, compound, cattle","1","","230990","230990","23319.01"
"1892","Fodder & Feeding stuff","842","Feed, compound, pigs","1","","230990","230990","23319.03"
